skill_id,name,skill_type,category,subcategory,description,aliases,related_skills,prerequisites
BGSE83170F35912C93C,Skill 285,SPECIALIZED,Project Management,Critical Thinking,,[],[],[]
BGS6F47CC3963758159,Skill 286,CERTIFICATION,Communication,Regulatory Compliance,,[],[],[]
BGS05E26813934EFAE7,Skill 287,COMMON,Problem Solving,Risk Assessment,,[],[],[]
BGSD6053B41C414212D,Skill 288,CERTIFICATION,Compliance,Operational Risk,,[],[],[]
BGS68F195870A5B9AF4,Skill 289,COMMON,Compliance,Data Engineering,,[],[],[]
BGS71F95D63216C51CA,Skill 290,CERTIFICATION,Risk Management,Regulatory Compliance,,[],[],[]
BGS354EA99B1C27B784,Skill 291,SPECIALIZED,Finance,Account Management,,[],[],[]
BGS7D9A44451EFF0AEE,Skill 292,COMMON,Risk Management,Business Intelligence,,[],[],[]
BGSDB332ED8489A054A,Skill 293,COMMON,Project Management,Team Management,,[],[],[]
BGS2955CA4A3CB5AD00,Skill 294,COMMON,Technology,Strategic Planning,,[],[],[]
BGS9591787FB9954561,Skill 295,CERTIFICATION,Project Management,Resource Planning,,[],[],[]
BGS6CAC3789B249D429,Skill 296,SPECIALIZED,Data Analysis,Financial Analysis,,[],[],[]
BGS04FA50AA1C0BA245,Skill 297,CERTIFICATION,Customer Service,Market Risk,,[],[],[]
BGSE5A997A8058BF91B,Skill 298,SPECIALIZED,Leadership,Account Management,,[],[],[]
BGS21F8FF071A0ABBD5,Skill 299,COMMON,Compliance,Financial Analysis,,[],[],[]
BGS3B704321DFAFBE1D,Skill 300,SPECIALIZED,Compliance,Statistical Analysis,,[],[],[]
BGSBE176B8F16709C81,Skill 301,SPECIALIZED,Finance,Market Risk,,[],[],[]
BGS654391E9EBDB910A,Skill 302,COMMON,Data Analysis,Resource Planning,,[],[],[]
BGS2E7C8852630380B0,Skill 303,SPECIALIZED,Finance,Written Communication,,[],[],[]
BGSBF7337B1352432B3,Skill 304,CERTIFICATION,Customer Service,Business Intelligence,,[],[],[]
BGS3242680071F92F9D,Skill 305,COMMON,Customer Service,Regulatory Compliance,,[],[],[]
BGSC97CF49E4657AA62,Skill 306,SPECIALIZED,Customer Service,Stakeholder Management,,[],[],[]
BGS6745A8368AEFDBA2,Skill 307,COMMON,Project Management,Data Engineering,,[],[],[]
BGS4181E82CD6CA8553,Skill 308,COMMON,Customer Service,Risk Assessment,,[],[],[]
BGSD00BB75E9CC37EA0,Skill 309,COMMON,Data Analysis,Presentation,,[],[],[]
BGSF3F3E3D047A7BC53,Skill 310,CERTIFICATION,Communication,Resource Planning,,[],[],[]
BGS9A82D1DFBE2349F7,Skill 311,CERTIFICATION,Compliance,Policy Management,,[],[],[]
BGS77E1D8996E04E242,Skill 312,COMMON,Risk Management,Statistical Analysis,,[],[],[]
BGSDE6D518FDA22D603,Skill 313,SPECIALIZED,Data Analysis,Operational Risk,,[],[],[]
BGS34729076CEF7F660,Skill 314,COMMON,Customer Service,Stakeholder Management,,[],[],[]
BGSD7E70939BE329AA8,Skill 315,COMMON,Leadership,Regulatory Compliance,,[],[],[]
BGSF0A7C2E3D2E65B51,Skill 316,SPECIALIZED,Technology,Compliance Risk,,[],[],[]
BGS310F1CD6B3D469EC,Skill 317,COMMON,Customer Service,Service Delivery,,[],[],[]
BGS26B5CCE6065C1EDA,Skill 318,SPECIALIZED,Problem Solving,Operational Risk,,[],[],[]
BGSA2C2FAAA881258CE,Skill 319,COMMON,Project Management,Software Development,,[],[],[]
BGSDCC029AF54A90615,Skill 320,CERTIFICATION,Project Management,Account Management,,[],[],[]
BGS7B1E6978B6CCEAA4,Skill 321,COMMON,Communication,Client Support,,[],[],[]
BGSD35C3142E339030D,Skill 322,CERTIFICATION,Problem Solving,Stakeholder Management,,[],[],[]
BGS6CD009E6B0AA0288,Skill 323,CERTIFICATION,Finance,Infrastructure,,[],[],[]
BGS70D1255DE0BFE938,Skill 324,SPECIALIZED,Customer Service,Agile,,[],[],[]
BGS93CF2610D021F471,Skill 325,SPECIALIZED,Project Management,Resource Planning,,[],[],[]
BGS6E26D380F3754861,Skill 326,CERTIFICATION,Problem Solving,Financial Analysis,,[],[],[]
BGS112A8CA007ABD541,Skill 327,COMMON,Risk Management,Account Management,,[],[],[]
BGSF51246EEBECEB8AC,Skill 328,COMMON,Project Management,Investment Management,,[],[],[]
BGS5E98F206F167703C,Skill 329,CERTIFICATION,Finance,Software Development,,[],[],[]
BGS79F769C6329C47BF,Skill 330,CERTIFICATION,Technology,Statistical Analysis,,[],[],[]
BGS4650FFEB5D7B2396,Skill 331,SPECIALIZED,Risk Management,Stakeholder Management,,[],[],[]
BGSD1F87712BF386F81,Skill 332,COMMON,Problem Solving,Policy Management,,[],[],[]
BGS46DD7A5D447EC376,Skill 333,SPECIALIZED,Compliance,Reporting,,[],[],[]
BGSB2C5EE61A921CDB7,Skill 334,SPECIALIZED,Risk Management,Stakeholder Management,,[],[],[]
BGS340ADD839991262D,Skill 335,COMMON,Technology,Critical Thinking,,[],[],[]
BGS712C9639B0AB9D70,Skill 336,COMMON,Data Analysis,Statistical Analysis,,[],[],[]
BGS1D856BC1DFAE9EF3,Skill 337,SPECIALIZED,Project Management,Stakeholder Management,,[],[],[]
BGS7F01EF4761360DAE,Skill 338,SPECIALIZED,Leadership,Infrastructure,,[],[],[]
BGS9DA78B513F722F36,Skill 339,CERTIFICATION,Leadership,Account Management,,[],[],[]
BGS30841C3698088BF0,Skill 340,SPECIALIZED,Finance,Decision Making,,[],[],[]
BGS7B5F4CA73C36545D,Skill 341,COMMON,Communication,Operational Risk,,[],[],[]
BGS8EE2FD735023007F,Skill 342,CERTIFICATION,Technology,Business Intelligence,,[],[],[]
BGS08C1DB56709A00ED,Skill 343,SPECIALIZED,Compliance,Written Communication,,[],[],[]
BGSB792D0D5B968ADBB,Skill 344,CERTIFICATION,Risk Management,Regulatory Compliance,,[],[],[]
BGS6015EDB5123CE464,Skill 345,COMMON,Problem Solving,Business Intelligence,,[],[],[]
BGS90776506ED3D922C,Skill 346,SPECIALIZED,Problem Solving,Policy Management,,[],[],[]
BGS34DC74FCA9EB3337,Skill 347,SPECIALIZED,Customer Service,Presentation,,[],[],[]
BGS9328453225A8F3BD,Skill 348,CERTIFICATION,Finance,Team Management,,[],[],[]
BGS6D9F39EBD2E3F728,Skill 349,COMMON,Compliance,Risk Assessment,,[],[],[]
BGS1B187072EBC23CB4,Skill 350,COMMON,Compliance,Agile,,[],[],[]
BGSFA6E41AE09F9AC4F,Skill 351,COMMON,Finance,Written Communication,,[],[],[]
BGSCC3145B7BAEF73EF,Skill 352,CERTIFICATION,Risk Management,Statistical Analysis,,[],[],[]
BGS0C52919ADAD2FD9A,Skill 353,CERTIFICATION,Problem Solving,Account Management,,[],[],[]
BGSF148CD1BEC5835A0,Skill 354,CERTIFICATION,Leadership,Financial Analysis,,[],[],[]
BGS92544E8269151B12,Skill 355,SPECIALIZED,Communication,Innovation,,[],[],[]
BGS931B1DFB6252E666,Skill 356,COMMON,Compliance,Financial Analysis,,[],[],[]
BGS17BD4DE7A5C65374,Skill 357,COMMON,Finance,Strategic Planning,,[],[],[]
BGS73D34DF5DCCD6861,Skill 358,COMMON,Compliance,Agile,,[],[],[]
BGSC605344218E79C45,Skill 359,COMMON,Finance,Agile,,[],[],[]
BGS8F3A1D1476074B20,Skill 360,SPECIALIZED,Project Management,Operational Risk,,[],[],[]
BGSDB4D25616CE81E0D,Skill 361,COMMON,Customer Service,Compliance Risk,,[],[],[]
BGS1B104BF555D62AB1,Skill 362,SPECIALIZED,Communication,Stakeholder Management,,[],[],[]
BGSE276A7BFBB1CB32B,Skill 363,COMMON,Finance,Account Management,,[],[],[]
BGS72011950320D55AE,Skill 364,CERTIFICATION,Finance,Presentation,,[],[],[]
BGS2EFACC3031B36BCC,Skill 365,CERTIFICATION,Data Analysis,Audit,,[],[],[]
BGS75EA9F04694752A0,Skill 366,CERTIFICATION,Project Management,Service Delivery,,[],[],[]
BGSBD5294E4DBBA042B,Skill 367,COMMON,Finance,Market Risk,,[],[],[]
BGS20DAAF3C66BCF013,Skill 368,COMMON,Data Analysis,Account Management,,[],[],[]
BGSAF90BD3F87EA7BB4,Skill 369,COMMON,Compliance,Market Risk,,[],[],[]
BGSEBAED8357BF3CE42,Skill 370,COMMON,Finance,Software Development,,[],[],[]
BGS4E05E0E2DBE12C58,Skill 371,CERTIFICATION,Technology,Financial Analysis,,[],[],[]
BGS60E081D3F4F50678,Skill 372,CERTIFICATION,Customer Service,Financial Analysis,,[],[],[]
BGS62794A5FBC49D2EB,Skill 373,SPECIALIZED,Problem Solving,Strategic Planning,,[],[],[]
BGSD32A6ABB82B2EC0D,Skill 374,SPECIALIZED,Data Analysis,Business Intelligence,,[],[],[]
BGSD27003D6BFE50E8D,Skill 375,SPECIALIZED,Technology,Innovation,,[],[],[]
BGS3F3C4A7FA1B0248E,Skill 376,CERTIFICATION,Data Analysis,Agile,,[],[],[]
BGS8DB1FE0BFB9A94A2,Skill 377,COMMON,Customer Service,Strategic Planning,,[],[],[]
BGSFB5C51A1CC65F757,Skill 378,COMMON,Finance,Data Engineering,,[],[],[]
BGSF5CD413F7FD6852C,Skill 379,SPECIALIZED,Data Analysis,Compliance Risk,,[],[],[]
BGSBF6487F9A61142E4,Skill 380,CERTIFICATION,Data Analysis,Regulatory Compliance,,[],[],[]
BGSC179BF9C1680F1DC,Skill 381,CERTIFICATION,Project Management,Resource Planning,,[],[],[]
BGSEE4A0FF54CD320A2,Skill 382,SPECIALIZED,Customer Service,Investment Management,,[],[],[]
BGS0B3243201B15F926,Skill 383,CERTIFICATION,Finance,Reporting,,[],[],[]
BGS8B8BE89D26CDEBAC,Skill 384,SPECIALIZED,Compliance,Software Development,,[],[],[]
BGSDE44925CD454591C,Skill 385,COMMON,Customer Service,Infrastructure,,[],[],[]
BGS7F2EC102E33C0A09,Skill 386,SPECIALIZED,Risk Management,Critical Thinking,,[],[],[]
BGS7A2A45B6C87AD54E,Skill 387,SPECIALIZED,Risk Management,Statistical Analysis,,[],[],[]
BGSC4C5F8601AF5A181,Skill 388,COMMON,Data Analysis,Account Management,,[],[],[]
BGSFADBA3E2E2900744,Skill 389,CERTIFICATION,Customer Service,Market Risk,,[],[],[]
BGS50CC066DA345C4C0,Skill 390,CERTIFICATION,Leadership,Waterfall,,[],[],[]
BGSA9F1CCFE00F9A86A,Skill 391,SPECIALIZED,Technology,Business Intelligence,,[],[],[]
BGS1524AC88CABE47BA,Skill 392,COMMON,Customer Service,Resource Planning,,[],[],[]
BGS8C78B8EA299F975E,Skill 393,SPECIALIZED,Data Analysis,Written Communication,,[],[],[]
BGS0D8938CEC170CE5C,Skill 394,CERTIFICATION,Communication,Agile,,[],[],[]
BGSC1B694CC3A4DB844,Skill 395,CERTIFICATION,Leadership,Critical Thinking,,[],[],[]
BGS21E646F298B10E35,Skill 396,CERTIFICATION,Risk Management,Agile,,[],[],[]
BGSE36CD6D7118DF93C,Skill 397,COMMON,Customer Service,Data Engineering,,[],[],[]
BGS78C074937635CB64,Skill 398,CERTIFICATION,Customer Service,Change Management,,[],[],[]
BGSD57582E100DC1D6B,Skill 399,CERTIFICATION,Data Analysis,Waterfall,,[],[],[]
BGS2357B3530D1DA500,Skill 400,COMMON,Compliance,Team Management,,[],[],[]
BGS86B2E62AAC91C009,Skill 401,CERTIFICATION,Finance,Infrastructure,,[],[],[]
BGSF0D90F7AB8EDCC8F,Skill 402,COMMON,Technology,Statistical Analysis,,[],[],[]
BGS893A0AA2B5D67A06,Skill 403,SPECIALIZED,Technology,Strategic Planning,,[],[],[]
BGSB74A828196AF01BD,Skill 404,COMMON,Data Analysis,Team Management,,[],[],[]
BGS701D9CDB0C4E69D1,Skill 405,SPECIALIZED,Risk Management,Data Engineering,,[],[],[]
BGS9ADCD53D0E8DFA24,Skill 406,COMMON,Data Analysis,Service Delivery,,[],[],[]
BGSA4E772FB7A290154,Skill 407,SPECIALIZED,Risk Management,Software Development,,[],[],[]
BGS2D78C92F9BE7E82D,Skill 408,SPECIALIZED,Communication,Presentation,,[],[],[]
BGS83BD3B2FC25DBEFC,Skill 409,COMMON,Leadership,Operational Risk,,[],[],[]
BGS7720B37F7EBBA9D5,Skill 410,CERTIFICATION,Customer Service,Written Communication,,[],[],[]
BGS4B0B23C95E3E681C,Skill 411,SPECIALIZED,Customer Service,Presentation,,[],[],[]
BGS2B2101F59412A940,Skill 412,COMMON,Problem Solving,Strategic Planning,,[],[],[]
BGSFEE5EBF0162EA221,Skill 413,SPECIALIZED,Risk Management,Software Development,,[],[],[]
BGS71E367F45E6B2E09,Skill 414,COMMON,Customer Service,Service Delivery,,[],[],[]
BGS31FA1B3EE4538E6E,Skill 415,SPECIALIZED,Finance,Infrastructure,,[],[],[]
BGSAAE68D72125B9989,Skill 416,SPECIALIZED,Leadership,Data Engineering,,[],[],[]
BGS5743917EDBE96D01,Skill 417,COMMON,Finance,Data Engineering,,[],[],[]
BGS59FDB368195900D3,Skill 418,COMMON,Leadership,Resource Planning,,[],[],[]
BGSE4A661A868280C22,Skill 419,SPECIALIZED,Customer Service,Operational Risk,,[],[],[]
BGS46B516B68E733711,Skill 420,COMMON,Finance,Resource Planning,,[],[],[]
BGS63382192456120E3,Skill 421,SPECIALIZED,Communication,Resource Planning,,[],[],[]
BGS15A8669FC438CD33,Skill 422,CERTIFICATION,Technology,Financial Analysis,,[],[],[]
BGS7EE259F5B2A020D2,Skill 423,COMMON,Compliance,Presentation,,[],[],[]
BGSE7107F9498946533,Skill 424,COMMON,Problem Solving,Waterfall,,[],[],[]
BGS9D7224482643A94F,Skill 425,COMMON,Risk Management,Investment Management,,[],[],[]
BGS1EDE59CBA21F9B67,Skill 426,SPECIALIZED,Leadership,Operational Risk,,[],[],[]
BGSBA549A4560A5FE5C,Skill 427,COMMON,Customer Service,Strategic Planning,,[],[],[]
BGS4359B5DA142EC7C0,Skill 428,SPECIALIZED,Communication,Strategic Planning,,[],[],[]
BGS01BD934BBF8225AE,Skill 429,CERTIFICATION,Technology,Account Management,,[],[],[]
BGSD053CF9D2F71E128,Skill 430,CERTIFICATION,Data Analysis,Statistical Analysis,,[],[],[]
BGS8AE0E4C99068BC8A,Skill 431,SPECIALIZED,Customer Service,Team Management,,[],[],[]
BGSFA4181E08A7B3399,Skill 432,COMMON,Technology,Presentation,,[],[],[]
BGS4A80AA808E004446,Skill 433,SPECIALIZED,Risk Management,Compliance Risk,,[],[],[]
BGSBD501BCAB5CF3A98,Skill 434,SPECIALIZED,Project Management,Compliance Risk,,[],[],[]
BGS03EEFE18C5EC27AB,Skill 435,SPECIALIZED,Risk Management,Financial Analysis,,[],[],[]
BGSD07B98F5D136C94A,Skill 436,CERTIFICATION,Finance,Market Risk,,[],[],[]
BGS5DD8764FF964F787,Skill 437,COMMON,Finance,Statistical Analysis,,[],[],[]
BGS5B6BECFC0E60BFB4,Skill 438,COMMON,Problem Solving,Software Development,,[],[],[]
BGSBA3632FE67F12CF4,Skill 439,SPECIALIZED,Communication,Software Development,,[],[],[]
BGS28FA06A6636FC74D,Skill 440,CERTIFICATION,Communication,Written Communication,,[],[],[]
BGSFAE0F97D77D85187,Skill 441,SPECIALIZED,Finance,Audit,,[],[],[]
BGSEFE85B390D509041,Skill 442,SPECIALIZED,Problem Solving,Software Development,,[],[],[]
BGS7A5DD1C8719F9465,Skill 443,SPECIALIZED,Leadership,Waterfall,,[],[],[]
BGS67BFABEB56F49532,Skill 444,COMMON,Communication,Critical Thinking,,[],[],[]
BGSAA1FD2937AAC1507,Skill 445,CERTIFICATION,Communication,Policy Management,,[],[],[]
BGS6530371B202BA364,Skill 446,COMMON,Finance,Stakeholder Management,,[],[],[]
BGS767F94C256C676B5,Skill 447,CERTIFICATION,Finance,Financial Analysis,,[],[],[]
BGS7191B803DBEBB583,Skill 448,COMMON,Finance,Presentation,,[],[],[]
BGS3E0DF69897A3A274,Skill 449,COMMON,Finance,Operational Risk,,[],[],[]
BGSC892300443CE74D9,Skill 450,CERTIFICATION,Data Analysis,Service Delivery,,[],[],[]
BGS3C93D3607CECF82A,Skill 451,SPECIALIZED,Leadership,Compliance Risk,,[],[],[]
BGS3434A3FD99FE1FC8,Skill 452,CERTIFICATION,Data Analysis,Change Management,,[],[],[]
BGSE9890EA933D609B6,Skill 453,COMMON,Finance,Resource Planning,,[],[],[]
BGS288DA748ABBB27D6,Skill 454,COMMON,Communication,Critical Thinking,,[],[],[]
BGS75C159B9DDFEFCDB,Skill 455,COMMON,Problem Solving,Market Risk,,[],[],[]
BGS6B144D3FB0E349E4,Skill 456,SPECIALIZED,Customer Service,Risk Assessment,,[],[],[]
BGS3BF791A43C2B8EC0,Skill 457,COMMON,Communication,Reporting,,[],[],[]
BGS663796B217A2C524,Skill 458,CERTIFICATION,Customer Service,Software Development,,[],[],[]
BGS1983C4EEE9C89221,Skill 459,SPECIALIZED,Finance,Infrastructure,,[],[],[]
BGS22A4B0F21572FEBA,Skill 460,COMMON,Customer Service,Team Management,,[],[],[]
BGS133BB49AE4DAE77F,Skill 461,COMMON,Customer Service,Statistical Analysis,,[],[],[]
BGSB88E709CA7862D21,Skill 462,COMMON,Finance,Resource Planning,,[],[],[]
BGS2C1C01D4A66EAF43,Skill 463,CERTIFICATION,Problem Solving,Stakeholder Management,,[],[],[]
BGS59B1FC5E5AC6CA8C,Skill 464,COMMON,Problem Solving,Presentation,,[],[],[]
BGSB98939A03D0D2238,Skill 465,CERTIFICATION,Finance,Account Management,,[],[],[]
BGS67468D1B3C7C7E0F,Skill 466,COMMON,Communication,Stakeholder Management,,[],[],[]
BGSE87D0CD448537417,Skill 467,SPECIALIZED,Data Analysis,Data Engineering,,[],[],[]
BGS0745F5CCEF563FBF,Skill 468,COMMON,Communication,Regulatory Compliance,,[],[],[]
BGS2A3CFEC8880751A9,Skill 469,SPECIALIZED,Problem Solving,Policy Management,,[],[],[]
BGS696C8A795986977F,Skill 470,CERTIFICATION,Technology,Decision Making,,[],[],[]
BGSEF4EF1D08CB993F9,Skill 471,COMMON,Customer Service,Resource Planning,,[],[],[]
BGSAF0D4A49AFC8B825,Skill 472,CERTIFICATION,Problem Solving,Strategic Planning,,[],[],[]
BGS1BF575388811C18F,Skill 473,CERTIFICATION,Problem Solving,Agile,,[],[],[]
BGS75AA68EC5BE92B29,Skill 474,SPECIALIZED,Project Management,Software Development,,[],[],[]
BGS142DEC05A78A54AC,Skill 475,CERTIFICATION,Technology,Operational Risk,,[],[],[]
BGSE3581DD53F5F583A,Skill 476,SPECIALIZED,Problem Solving,Business Intelligence,,[],[],[]
BGS4BB4792671DC2D2A,Skill 477,SPECIALIZED,Project Management,Policy Management,,[],[],[]
BGSBBE22D60ADF8F680,Skill 478,SPECIALIZED,Customer Service,Audit,,[],[],[]
BGS5B93EC88063A488E,Skill 479,COMMON,Leadership,Innovation,,[],[],[]
BGS25B46E0161EEB19E,Skill 480,COMMON,Data Analysis,Decision Making,,[],[],[]
BGSF73EECA80E933E36,Skill 481,CERTIFICATION,Communication,Operational Risk,,[],[],[]
BGS70AFD341FB718B2A,Skill 482,COMMON,Communication,Operational Risk,,[],[],[]
BGSEBFA18050F605FF7,Skill 483,COMMON,Leadership,Team Management,,[],[],[]
BGS0EB8827D601DD0EF,Skill 484,CERTIFICATION,Problem Solving,Critical Thinking,,[],[],[]
BGSF668BD3A2433E388,Skill 485,CERTIFICATION,Problem Solving,Investment Management,,[],[],[]
BGS9C00CEBA9BAECAD7,Skill 486,SPECIALIZED,Customer Service,Waterfall,,[],[],[]
BGSD683AC81EAD927C2,Skill 487,CERTIFICATION,Communication,Data Engineering,,[],[],[]
BGS40B93DC8809C8785,Skill 488,CERTIFICATION,Finance,Presentation,,[],[],[]
BGSE58488999D2A0CCF,Skill 489,COMMON,Compliance,Audit,,[],[],[]
BGS6C18F1A59F30E87F,Skill 490,COMMON,Risk Management,Team Management,,[],[],[]
BGSBC6AE56C9E4E28B9,Skill 491,COMMON,Leadership,Policy Management,,[],[],[]
BGSEC1281D865C9BADF,Skill 492,CERTIFICATION,Customer Service,Business Intelligence,,[],[],[]
BGS55C5077A16BFA224,Skill 493,SPECIALIZED,Problem Solving,Waterfall,,[],[],[]
BGSEF4EBD7F527A50B1,Skill 494,CERTIFICATION,Finance,Presentation,,[],[],[]
BGS32BB1B7D02D140F5,Skill 495,COMMON,Finance,Agile,,[],[],[]
BGS4407E3AFC518A2C5,Skill 496,CERTIFICATION,Problem Solving,Decision Making,,[],[],[]
BGS4A42B3B04C120904,Skill 497,SPECIALIZED,Customer Service,Innovation,,[],[],[]
BGS5179E3C7BF025547,Skill 498,SPECIALIZED,Risk Management,Statistical Analysis,,[],[],[]
BGS480A6FA401351A86,Skill 499,COMMON,Compliance,Regulatory Compliance,,[],[],[]
BGSCC071DACEC11F077,Skill 500,CERTIFICATION,Finance,Reporting,,[],[],[]
BGSB0A192C5E50E4A46,Skill 501,COMMON,Risk Management,Decision Making,,[],[],[]
BGS6CB7865B3D5A0C93,Skill 502,CERTIFICATION,Technology,Client Support,,[],[],[]
BGS6FB37829BF495322,Skill 503,COMMON,Data Analysis,Reporting,,[],[],[]
BGSE62BB071E1F25696,Skill 504,COMMON,Compliance,Policy Management,,[],[],[]
BGS46D0D5C19D09B43C,Skill 505,CERTIFICATION,Technology,Regulatory Compliance,,[],[],[]
BGS133F454D09DE18DB,Skill 506,SPECIALIZED,Customer Service,Data Engineering,,[],[],[]
BGSAEFFF5BBC0157ADD,Skill 507,COMMON,Risk Management,Compliance Risk,,[],[],[]
BGS5DA0F69F66D04B78,Skill 508,CERTIFICATION,Data Analysis,Operational Risk,,[],[],[]
BGSB7A9BB405A0EBA2B,Skill 509,SPECIALIZED,Leadership,Compliance Risk,,[],[],[]
BGS7485FF8472CDFFE1,Skill 510,COMMON,Risk Management,Data Engineering,,[],[],[]
BGS54D140288D4EA5B7,Skill 511,CERTIFICATION,Communication,Operational Risk,,[],[],[]
BGS70D386237691A557,Skill 512,CERTIFICATION,Compliance,Resource Planning,,[],[],[]
BGS0DB0F7105CC61104,Skill 513,COMMON,Leadership,Audit,,[],[],[]
BGS4031041A580D8475,Skill 514,CERTIFICATION,Customer Service,Critical Thinking,,[],[],[]
BGS229481B59E3BC813,Skill 515,COMMON,Finance,Risk Assessment,,[],[],[]
BGS9C8172EB04AE9DA5,Skill 516,COMMON,Compliance,Agile,,[],[],[]
BGS673D672C9B62E41A,Skill 517,COMMON,Project Management,Policy Management,,[],[],[]
BGS7FA687E6B43CED40,Skill 518,SPECIALIZED,Finance,Decision Making,,[],[],[]
BGSFC83C9BE147F1E84,Skill 519,CERTIFICATION,Technology,Team Management,,[],[],[]
BGS7080793F4817BADF,Skill 520,CERTIFICATION,Communication,Software Development,,[],[],[]
BGS9CB2496A3CE59142,Skill 521,SPECIALIZED,Leadership,Market Risk,,[],[],[]
BGSFCCA0CD4EA73BA21,Skill 522,CERTIFICATION,Problem Solving,Change Management,,[],[],[]
BGSC953A4265F2269A5,Skill 523,COMMON,Leadership,Team Management,,[],[],[]
BGSE1A154A332590648,Skill 524,COMMON,Risk Management,Account Management,,[],[],[]
BGSB7C60C90CC8EEED4,Skill 525,COMMON,Customer Service,Compliance Risk,,[],[],[]
BGS7949A276DF4E88CD,Skill 526,SPECIALIZED,Finance,Waterfall,,[],[],[]
BGSD628F05F998F537C,Skill 527,CERTIFICATION,Finance,Critical Thinking,,[],[],[]
BGSB96F810B5E43A7DF,Skill 528,SPECIALIZED,Data Analysis,Compliance Risk,,[],[],[]
BGS37060877CF0AF6B5,Skill 529,COMMON,Technology,Audit,,[],[],[]
BGS4D1838EC5654156D,Skill 530,CERTIFICATION,Leadership,Operational Risk,,[],[],[]
BGS50034684564EFECE,Skill 531,COMMON,Risk Management,Stakeholder Management,,[],[],[]
BGSC183EF5B0644D2B7,Skill 532,CERTIFICATION,Problem Solving,Agile,,[],[],[]
BGSFD86134FD919DDA7,Skill 533,CERTIFICATION,Risk Management,Account Management,,[],[],[]
BGSB132AA940EA4C2A1,Skill 534,CERTIFICATION,Project Management,Change Management,,[],[],[]
BGS7E81D7587523E57A,Skill 535,SPECIALIZED,Compliance,Data Engineering,,[],[],[]
BGS5C63A191AE1BC919,Skill 536,CERTIFICATION,Project Management,Business Intelligence,,[],[],[]
BGS11F14BAA52744788,Skill 537,SPECIALIZED,Compliance,Regulatory Compliance,,[],[],[]
BGS1D0D3B6555E11A5D,Skill 538,SPECIALIZED,Leadership,Stakeholder Management,,[],[],[]
BGSB2BCD15731A3ED50,Skill 539,SPECIALIZED,Compliance,Innovation,,[],[],[]
BGS9251EA1A75AD6727,Skill 540,SPECIALIZED,Compliance,Innovation,,[],[],[]
BGSB86DF54898255FF1,Skill 541,SPECIALIZED,Risk Management,Reporting,,[],[],[]
BGSDD0F169A7719CFCE,Skill 542,COMMON,Customer Service,Stakeholder Management,,[],[],[]
BGSAF373ABE72ABB82F,Skill 543,CERTIFICATION,Communication,Infrastructure,,[],[],[]
BGS5DC9C085BC77627F,Skill 544,SPECIALIZED,Leadership,Written Communication,,[],[],[]
BGS62CA6F11D038B656,Skill 545,COMMON,Problem Solving,Stakeholder Management,,[],[],[]
BGSD8C8A4EAB92639AC,Skill 546,SPECIALIZED,Technology,Regulatory Compliance,,[],[],[]
BGS8AB292486069C95E,Skill 547,CERTIFICATION,Leadership,Reporting,,[],[],[]
BGSFC29FA3C8E057D0B,Skill 548,SPECIALIZED,Problem Solving,Data Engineering,,[],[],[]
BGS46B00E2758C83F0E,Skill 549,CERTIFICATION,Compliance,Market Risk,,[],[],[]
BGSAF82215237463DB2,Skill 550,COMMON,Technology,Resource Planning,,[],[],[]
BGS86CD606197605BCC,Skill 551,CERTIFICATION,Technology,Operational Risk,,[],[],[]
BGS2A5E1DE7391DB382,Skill 552,SPECIALIZED,Risk Management,Stakeholder Management,,[],[],[]
BGS60430C908771FDAC,Skill 553,CERTIFICATION,Customer Service,Account Management,,[],[],[]
BGSFE7FDF43D311E666,Skill 554,SPECIALIZED,Project Management,Software Development,,[],[],[]
