job_id,title,department,level,location,skills
R0145,Role 145,55000103 Strategy (Manager 145),Group 3,862 Queen St,"BGS8291796748DAF927:3,BGSE2D637C554C8B41B:3,BGSB1048AACDB0FF39B:3,BGSE805DD615C5B8608:3,BGS916CB788656A0183:3"
R0146,Role 146,55000091 Legal (Manager 146),Group 4,493 Main St,"BGSFC808527F201C3FA:3,BGS2945B52441246E9A:3,BGSD9F5BA4B3BCFAF8B:3"
R0147,Role 147,55000088 Risk (Manager 147),Group 7,836 Queen St,"BGS23BECA642ACEB954:3,BGSA4E2BB90381090FE:3,BGS356B2C2D2A32C640:3,BGS2EA53CBB9C18F05D:3,BGS14B297C4ED68F73F:3"
R0148,Role 148,55000178 Facilities (Manager 148),Group 1,894 Main St,"BGS131F65DECC0583EA:3,BGS32EA4EA4490C9464:3,BGS3E69A84167F1CD58:3,BGS32D0B87AE0C46EF5:3,BGS52B340A61E85317B:3"
R0149,Role 149,55000138 HR (Manager 149),Group 6,489 King St,"BGS6B195E0B85E1E1D2:3,BGSECE4BFF2BCB09376:3"
R0150,Role 150,55000170 Legal (Manager 150),Group 6,822 High St,"BGS111443D99D5FCB39:3,BGS7A981C84B6ACB621:3,BGS78E4C98ED33FB1F5:3"
R0151,Role 151,55000108 Research (Manager 151),Group 7,557 High St,"BGS3CBA8540AD0ED8BA:3,BGS129B20940F429794:3"
R0152,Role 152,55000043 Risk (Manager 152),Group 4,586 Queen St,"BGS4482812CCD0D4D23:3,BGSAF91E476292A6A68:3"
R0153,Role 153,55000132 Technology (Manager 153),Group 6,995 High St,"BGS31CF6CDD941CEF92:3,BGS137D49BE4672030D:3,BGSD97035D97C35220E:3,BGSBC9AE9197056DDEC:3"
R0154,Role 154,55000034 Facilities (Manager 154),Group 3,693 Main St,"BGS55B83EE323B47323:3,BGS75903B8826B17D7A:3,BGSE925E0BE9813C085:3,BGS1E1441AC9C34EE50:3,BGS98E326BE36E7589E:3"
R0155,Role 155,55000051 Finance (Manager 155),Group 2,655 High St,"BGS00EA59C6EF0B9ECA:3,BGS8E1E1D78E6204F41:3,BGS40AAF3C604AAA05E:3,BGS68689D244E0D7377:3"
R0156,Role 156,55000011 Operations (Manager 156),Group 2,856 High St,"BGSBB99AC99F5B139F2:3,BGS476FDD9DD5923102:3"
R0157,Role 157,55000140 Technology (Manager 157),Group 2,250 Queen St,"BGSC28737DF38E33A96:3,BGSC374FBBEFC9520E2:3,BGS6CAC3789B249D429:3"
R0158,Role 158,55000137 Facilities (Manager 158),Group 4,650 Queen St,"BGSB912CCD7061F5501:3,BGS67E5CDD182D01994:3,BGS3DE45D1D12E81C5F:3,BGSD93A1BB4E7178E7A:3,BGSBA6AFB8F8043745C:3"
R0159,Role 159,55000110 Sales (Manager 159),Group 3,833 Main St,"BGSC45876846268F823:3,BGS0C76B92E399E1F1F:3"
R0160,Role 160,55000138 Compliance (Manager 160),Group 7,860 High St,"BGS7E811CF0FB1C23F6:3,BGS20D9A28ABB84EBE4:3,BGS2B62BD26ADF2071B:3,BGS71B6FC84B5A5D814:3,BGS748742839B44FD78:3"
R0161,Role 161,55000074 Product (Manager 161),Group 7,5 Queen St,"BGSB970D058D4C0AE78:3,BGS035E3E61EF514AD5:3"
R0162,Role 162,55000175 Communications (Manager 162),Group 1,442 Main St,"BGSA6FD8981008F728C:3,BGS7A9EB53388D7EC1E:3"
R0163,Role 163,55000155 Legal (Manager 163),Group 1,448 Queen St,"BGSC6EF7C3219059960:3,BGS56B9A82424F8A4F9:3"
R0164,Role 164,55000172 Legal (Manager 164),Group 3,699 King St,"BGS47869DF83E345FD7:3,BGS22DA51C1B2296560:3,BGS006F0FFDC75E17CD:3"
R0165,Role 165,55000012 Strategy (Manager 165),Group 4,500 King St,"BGSAC189F366D53C1F9:3,BGS3E4051B50CE2DEF7:3,BGS0EBACC0D13AA3F9B:3,BGS552374573A2DC4E7:3,BGSE0204B6B18DD4F40:3"
R0166,Role 166,55000018 Sales (Manager 166),Group 3,719 Queen St,"BGS414E2D0D0149C72F:3,BGS633B96A3DB5358BB:3,BGS1EE2D3212ECA9BE6:3,BGS1A7FD299D6B657D4:3"
R0167,Role 167,55000196 Sales (Manager 167),Group 3,261 Main St,"BGS7AB350189C3009B9:3,BGSC5359CABBFD3D446:3,BGSE0FE3B95204C7365:3,BGS995AC0B16FC2D656:3,BGS13C7B90E52E139BA:3"
R0168,Role 168,55000070 Customer Service (Manager 168),Group 1,356 High St,"BGS80AFB62E3A27234B:3,BGS429BE3A6CA34A308:3,BGSF5B0BA5183DF3D74:3"
R0169,Role 169,55000194 Finance (Manager 169),Group 4,4 King St,"BGS8E87225087872311:3,BGSE0B8E5A3287B75B3:3,BGSB531FF2B7925B4DE:3,BGSF54A6B94FA3A6150:3,BGS786E81653AECB609:3"
R0170,Role 170,55000014 Legal (Manager 170),Group 7,94 High St,"BGS6E31576AA5235D11:3,BGS9B6A932FD0BDE8B6:3,BGS46B1FBA7B802A617:3"
R0171,Role 171,55000083 Customer Service (Manager 171),Group 5,285 Queen St,"BGS192FFC7CD736B1D6:3,BGSAD8E33637D6FCB93:3"
R0172,Role 172,55000179 Technology (Manager 172),Group 1,571 Main St,"BGS802A7C74BA5AEAE3:3,BGSC0C75144F2C25462:3,BGSB6F9DF6AB004F60D:3"
R0173,Role 173,55000118 Product (Manager 173),Group 2,459 King St,"BGSE1D24FC7EC2450A7:3,BGSCE9008598160286A:3,BGSC9D90EA35D620918:3,BGSB738B225298AE73C:3"
R0174,Role 174,55000094 Operations (Manager 174),Group 3,883 Main St,"BGS4ECEA60E1752FC96:3,BGSBAB1687BCE2429AD:3"
R0175,Role 175,55000181 Technology (Manager 175),Group 6,279 Queen St,"BGS27735C0EACEA9DAF:3,BGS51AF51281ADF65FC:3,BGS12672528D6B47795:3,BGSD6A0B5681B13385E:3"
R0176,Role 176,55000014 Operations (Manager 176),Group 3,958 King St,"BGS75903B8826B17D7A:3,BGS60685ABA349B7FD1:3"
R0177,Role 177,55000136 Customer Service (Manager 177),Group 5,692 Main St,"BGS0ACFE0059D017604:3,BGS0BCA4936588B1215:3,BGS18612D114108C699:3,BGS8E4479FCA972D763:3,BGS790EAC5A95022B39:3"
R0178,Role 178,55000160 Compliance (Manager 178),Group 6,324 Main St,"BGSA9E9F6A0E9414233:3,BGS5C3DD42E2C3EBAC3:3,BGS51F5AFBD3A5BC57B:3,BGS19A3F901B28981A1:3"
R0179,Role 179,55000079 HR (Manager 179),Group 6,292 Main St,"BGS501ABE886CFB6188:3,BGSF50937936A2E935D:3,BGSE7DF8ABEDBCA576F:3"
R0180,Role 180,55000171 Customer Service (Manager 180),Group 3,378 High St,"BGS6D098C8A0DB2E94D:3,BGS86368F172DD95657:3,BGS227642A9504B9C1F:3,BGS69208FF94EF64AD0:3"
R0181,Role 181,55000070 Customer Service (Manager 181),Group 2,966 King St,"BGSD26703B37CD5C962:3,BGSE1CA6900BC8CA3BB:3"
R0182,Role 182,55000149 Product (Manager 182),Group 5,232 King St,"BGS507AB22C9016AB78:3,BGS3A7B4093B221A14F:3"
R0183,Role 183,55000116 Sales (Manager 183),Group 2,372 Main St,"BGS50AA9F57D2D4E856:3,BGS6EE221136DACBC58:3,BGS6C9B50FC3CB52462:3,BGS334FD004FA674095:3"
R0184,Role 184,55000200 Sales (Manager 184),Group 6,466 Queen St,"BGS0E00B14B52DAC290:3,BGS7A62FC135D96368B:3,BGS9C33A59541F3BA4A:3,BGSB402F145F02B3B6C:3,BGS330C5BCED0412CD7:3"
R0185,Role 185,55000063 Communications (Manager 185),Group 1,973 Queen St,"BGS9A6A128FC3048567:3,BGS8859A5476744FCD8:3,BGSAC1703861C90A520:3,BGS5CDC2ACDCB920606:3"
R0186,Role 186,55000007 Research (Manager 186),Group 4,533 King St,"BGS7814265416DEE700:3,BGS037D7169D105A4C4:3,BGS8F0452358305E78B:3,BGSC9A113B66BE2A7AA:3"
R0187,Role 187,55000036 Customer Service (Manager 187),Group 7,195 King St,"BGSFD1FDF99EDB52249:3,BGS08567F55C8C7BA97:3"
R0188,Role 188,55000020 Research (Manager 188),Group 5,858 Main St,"BGS875C15465D7EF74C:3,BGS550D864EC3BDDA32:3,BGS177B5FA64B488675:3,BGS342A50AA6B1E6D67:3,BGSC92EB9AFBABF3002:3"
R0189,Role 189,55000067 Legal (Manager 189),Group 5,270 Queen St,"BGSAA816CEB0F58F111:3,BGS3904CCA183C64EF4:3,BGSE92EF69F4270E0D2:3,BGS90F21964EA60EEC7:3,BGS3E48B01C3BAA5E09:3"
R0190,Role 190,55000160 Legal (Manager 190),Group 2,378 High St,"BGS93D11EE7EBA431F0:3,BGS3CEAE44A181C352F:3"
R0191,Role 191,55000031 Finance (Manager 191),Group 6,644 High St,"BGS480787BD93D2ADA8:3,BGS76C22DDA0728BF43:3,BGSDCFEF8F155599F82:3,BGS553124A70607168F:3,BGS6CB7865B3D5A0C93:3"
R0192,Role 192,55000199 Research (Manager 192),Group 2,194 Queen St,"BGSE98FD46B8204BEBB:3,BGS257E45CE9DAFFED0:3,BGSBE984B2E527147C1:3,BGSF6B9153F69B92B47:3,BGSE6F9D5546B4EDF3E:3"
R0193,Role 193,55000185 Sales (Manager 193),Group 3,848 King St,"BGSE74F984A420D29B8:3,BGSC9C123E230113506:3,BGSD3E087AB62CEA236:3,BGS8ADB348F8EEFDDAB:3"
R0194,Role 194,55000137 Technology (Manager 194),Group 1,95 Queen St,"BGS00B19102C7185804:3,BGSB8EE6B733191A8DF:3,BGS63BD13A3F5ED15E2:3"
R0195,Role 195,55000073 Finance (Manager 195),Group 3,24 High St,"BGS4AB89A50FA3CBD46:3,BGS7B0F1E83923D07E1:3,BGS18ADC5513AF1CC72:3"
R0196,Role 196,55000066 Facilities (Manager 196),Group 1,14 Main St,"BGS4B49F0A8F83C9773:3,BGS5E9C5E35667D361E:3"
R0197,Role 197,55000049 Legal (Manager 197),Group 5,842 Main St,"BGSCB32608EDA537B3D:3,BGS477A694DB56FC6BA:3,BGSAA8C53A3F2FB5218:3"
R0198,Role 198,55000130 Facilities (Manager 198),Group 3,979 Queen St,"BGSA0AECC96F3C008F6:3,BGSA88AB7DCC2EBEA91:3"
R0199,Role 199,55000191 Sales (Manager 199),Group 7,246 Main St,"BGS6A66FEDFB20EA5D1:3,BGSB1E06E2B7B53F345:3,BGSCC8C7E0631EE811A:3"
R0200,Role 200,55000003 Legal (Manager 200),Group 7,87 Queen St,"BGSE1747939BB44BD33:3,BGSB64D1587B660695A:3,BGS9DFC8B482DB9884C:3,BGSBCED10E402845120:3"
R0201,Role 201,55000160 Finance (Manager 201),Group 6,469 King St,"BGS427FA72773F7A0B5:3,BGSA3C89EA748C4CA49:3"
R0202,Role 202,55000198 Facilities (Manager 202),Group 4,64 King St,"BGSFED6D0ECF1708D9D:3,BGS7F3F411732C919F2:3"
R0203,Role 203,55000127 Technology (Manager 203),Group 2,349 Queen St,"BGS382F7B9B7B013E58:3,BGSD06CC07682FA72F0:3"
R0204,Role 204,55000009 Research (Manager 204),Group 3,755 King St,"BGS32F8A6539DBFBBB0:3,BGS0426A10A51DF0063:3,BGSD504C44AEE5AD07E:3"
R0205,Role 205,55000038 HR (Manager 205),Group 4,850 Main St,"BGS9BD99D92822D9622:3,BGSC9D0EC0BA1E60D85:3,BGS6F2562F92BF681C4:3,BGS3BBBDFE8282A820E:3"
R0206,Role 206,55000021 HR (Manager 206),Group 1,872 King St,"BGS78CCA75E8F405633:3,BGS3785260AB9873A54:3"
R0207,Role 207,55000007 HR (Manager 207),Group 3,926 High St,"BGS90693F475C490F4C:3,BGS3851D0A872CE357C:3,BGSBD760120FFBEA6F3:3,BGS6B834A38202D31A0:3"
R0208,Role 208,55000123 HR (Manager 208),Group 1,341 High St,"BGSA83DF52D42143EC7:3,BGS48A3F6E14B7915A1:3,BGS2E000FA280575134:3,BGSA5D9BB6C13832340:3,BGSEE26D1F3DED28A62:3"
R0209,Role 209,55000034 Facilities (Manager 209),Group 4,803 Main St,"BGS57A342D28F70745B:3,BGS80F5EE379BC346CA:3,BGS4FC2C66C32A02E44:3,BGS653BC403E427793B:3"
R0210,Role 210,55000004 Operations (Manager 210),Group 5,940 King St,"BGS17F5DC44E03DB2A9:3,BGS9E75ABE1D78CD98C:3,BGS16F9FCE7149E0FA8:3"
R0211,Role 211,55000151 HR (Manager 211),Group 4,155 Main St,"BGSA77CEFD88E0EAD15:3,BGSFDB195B44668D4C0:3,BGS40DE465784B721E6:3"
R0212,Role 212,55000119 Sales (Manager 212),Group 4,357 King St,"BGS6641C43CB6D74020:3,BGS42DD9B9C569127E4:3,BGS245259E31A4F14E9:3"
R0213,Role 213,55000104 Communications (Manager 213),Group 6,259 High St,"BGS35D940BE2DBC3CA6:3,BGS3F09B09CB8AF8BE6:3,BGS1948AC66D5E93978:3"
R0214,Role 214,55000183 Marketing (Manager 214),Group 2,785 High St,"BGS726D4E1808472222:3,BGSD2D245F3371BB8A9:3,BGSFF9327C357249241:3"
R0215,Role 215,55000023 Technology (Manager 215),Group 5,942 King St,"BGSD6E1A84093B826F1:3,BGS41F81DD19D95CB66:3"
R0216,Role 216,55000047 Communications (Manager 216),Group 1,173 High St,"BGSD6D31CF3C712D5B6:3,BGS3B79ED8A8417EF61:3,BGS73500118BE77C728:3,BGS95FA8AC1768B881E:3"
R0217,Role 217,55000149 Compliance (Manager 217),Group 6,1 Queen St,"BGS8E1026C7453A5994:3,BGS921C515D044BE267:3,BGS562E0399F1C34233:3,BGS880F742934F54A16:3"
R0218,Role 218,55000092 Legal (Manager 218),Group 2,816 King St,"BGSF3A72652382D2213:3,BGSC974364A53256688:3"
R0219,Role 219,55000083 Customer Service (Manager 219),Group 2,653 Main St,"BGS67F6E5F338219447:3,BGS90E8C9F62E90D0A4:3"
R0220,Role 220,55000034 Facilities (Manager 220),Group 7,697 Queen St,"BGSC65C04CA3D72916D:3,BGSCF7C0E5CD2D7CBB9:3"
R0221,Role 221,55000006 Marketing (Manager 221),Group 4,714 King St,"BGSFB11C94AD2D4514E:3,BGS43BD719BEA06E7D4:3,BGSA8391621DCB78ED3:3,BGS60586385E22F15B2:3"
R0222,Role 222,55000092 Compliance (Manager 222),Group 7,133 Main St,"BGSBBD1574ACF95F0EC:3,BGS135123A69ADF0580:3,BGSE9816B89E936CB09:3"
R0223,Role 223,55000022 Legal (Manager 223),Group 4,286 King St,"BGS37E5943F451ED9CC:3,BGSE06BD248DE5DF5E0:3,BGS56A06EABBCD3B303:3,BGS3B9D2017D3EE3D67:3"
R0224,Role 224,55000165 Operations (Manager 224),Group 2,972 High St,"BGS018D98416F3B3C0E:3,BGSFBEE9275BA73387D:3,BGS659ACDB214E392E2:3,BGSBCC01973CDD03835:3,BGSBA9CEF97B45B74E4:3"
R0225,Role 225,55000016 Technology (Manager 225),Group 4,390 Queen St,"BGS4C6EECD137591470:3,BGS540009D50292A982:3,BGS0BA996B286520016:3"
R0226,Role 226,55000032 Sales (Manager 226),Group 2,960 Main St,"BGS5752F9D8ACD91732:3,BGS1ABE7FC4E49E14C0:3,BGS0D7C3DD84BD45239:3,BGSAF90AF915F2A26D1:3,BGS86BCB8D3AE73CE69:3"
R0227,Role 227,55000019 Compliance (Manager 227),Group 2,982 Queen St,"BGS71643879147ABE9B:3,BGS58EF578C4D47C412:3"
R0228,Role 228,55000013 Technology (Manager 228),Group 3,541 Main St,"BGS3527859FE66D0C39:3,BGS23381E265BC56C36:3,BGSE20A93A24B9FA021:3,BGS86AAF59141D83D74:3,BGS32FA8A0E6C982DB4:3"
R0229,Role 229,55000161 Product (Manager 229),Group 6,999 High St,"BGS7BD3D3ABF451FC38:3,BGS4D63130B7CD0787D:3,BGS6B13B23E5D84187E:3,BGSB28C854FC98D4AE6:3,BGS0B3243201B15F926:3"
R0230,Role 230,55000141 Finance (Manager 230),Group 4,279 King St,"BGSD683AC81EAD927C2:3,BGS5FB7E9976D3BE1C4:3,BGS2E307A34549249EF:3"
R0231,Role 231,55000014 Compliance (Manager 231),Group 5,662 Main St,"BGSE3E18E7C3EE5D923:3,BGS70B2465270081904:3,BGS9BF5ED7F1EBE2E36:3,BGS3EBC19F33FA515D2:3"
R0232,Role 232,55000145 Customer Service (Manager 232),Group 5,137 Main St,"BGSDD9A88F117B336FA:3,BGS382A656C42FCEB9C:3,BGSD07253FE1E7EBDE8:3,BGS008CB91C42D63C80:3,BGSFC74B560800CC24B:3"
R0233,Role 233,55000146 Technology (Manager 233),Group 5,118 Queen St,"BGS67535C440BB5C826:3,BGS2B0B776586A1C4C5:3"
R0234,Role 234,55000162 Risk (Manager 234),Group 4,336 High St,"BGS548C79754272D13E:3,BGSACA57D65BB92C60A:3,BGSFA0DC27FCD599A2A:3,BGS41FEA17B0009FD17:3,BGS2540607CB10710A4:3"
R0235,Role 235,55000116 Compliance (Manager 235),Group 3,92 Queen St,"BGSE8E2A499BCA81A99:3,BGS65938675CCA2A746:3,BGS5309F85C853EB590:3"
R0236,Role 236,55000124 Operations (Manager 236),Group 5,465 Queen St,"BGSC60DD12754EA824E:3,BGS27BCAC2FD1666FBF:3,BGSA86F3BEAEB545835:3,BGSAEC152491B6C7066:3"
R0237,Role 237,55000137 Operations (Manager 237),Group 3,720 King St,"BGS76C22DDA0728BF43:3,BGSB928E2FAE531C105:3,BGS082D5EA548B9BB00:3,BGS20010B8F3F4DBC02:3"
R0238,Role 238,55000051 Product (Manager 238),Group 7,172 King St,"BGS360434C528A537CC:3,BGSCDFE89DB9EF24D5C:3,BGS2AD908FDFCBC0CA3:3,BGS546050ACCDAB53F4:3,BGSFCE6CC66F5CF5FD6:3"
R0239,Role 239,55000008 Research (Manager 239),Group 5,709 High St,"BGS8B174ACAD5F0298B:3,BGSA81D8AF9CF74072D:3"
R0240,Role 240,55000187 Sales (Manager 240),Group 6,161 Main St,"BGS31B9333ADC1B93D1:3,BGS71E95B04454D7E23:3"
R0241,Role 241,55000150 Facilities (Manager 241),Group 3,147 Main St,"BGS244279AD3E9A6609:3,BGS6DF6C28CDC3C2C38:3,BGS0EBD886F788794F6:3,BGSC0EE23D3FF56202B:3,BGSCE681D83E366A8D3:3"
R0242,Role 242,55000079 Product (Manager 242),Group 6,396 Main St,"BGS498C8E2D225518B8:3,BGSD296C05B079EB208:3,BGSF807C0ABF7E14609:3"
R0243,Role 243,55000113 Risk (Manager 243),Group 4,464 King St,"BGSC00BA95973C87589:3,BGS508EA112CADACDCE:3,BGS0E2ADFA18F727F77:3,BGS45AC442876BA965A:3,BGS69F5C9FCDA389E22:3"
R0244,Role 244,55000009 HR (Manager 244),Group 1,642 Queen St,"BGSDDD061AD7ACD4493:3,BGS274F4F4222176D60:3,BGSA39591679402BF56:3,BGS358F236C043D2E27:3"
R0245,Role 245,55000175 Sales (Manager 245),Group 1,338 High St,"BGS538386F0F4B36C07:3,BGS74866C9A9D05DD58:3"
R0246,Role 246,55000188 Operations (Manager 246),Group 2,75 Main St,"BGS946296F085AEA21A:3,BGS6B11900A3E82BC38:3,BGS5890AD2AF43CC9CA:3,BGSBC23898E2EB06562:3,BGSCBBD331B7D794A27:3"
R0247,Role 247,55000110 Finance (Manager 247),Group 2,884 Main St,"BGSA71E1ADD13964B89:3,BGSA9A8E6F81001B8FB:3"
R0248,Role 248,55000107 Compliance (Manager 248),Group 7,741 High St,"BGSA392ECD0EF3C02E3:3,BGS7FF6FD5DB3041A77:3,BGS88667CED68564C0F:3,BGSB53E17EE2139465E:3"
R0249,Role 249,55000135 Legal (Manager 249),Group 1,341 King St,"BGS484466933EFFB9EE:3,BGSDEB8D5B737AEB21D:3,BGS3D80DC37C2413B71:3"
R0250,Role 250,55000063 Risk (Manager 250),Group 6,500 High St,"BGS61B81B9159DB2CF2:3,BGSDE78C4CF06C208A5:3,BGS4061C215F774C602:3,BGSB524AEE9ECC8F976:3,BGS55B6395D159229E9:3"
R0251,Role 251,55000192 Communications (Manager 251),Group 4,208 High St,"BGS0FAE5D4C90CAAFE0:3,BGS58CF6B1C4B2C40A7:3"
R0252,Role 252,55000098 Research (Manager 252),Group 2,528 High St,"BGSA069ED8C9B8B92B3:3,BGS34A5437F5EB595B5:3,BGSEE04093B389D8D25:3,BGSDEDF0E1A78B5476A:3"
R0253,Role 253,55000093 Legal (Manager 253),Group 6,12 Queen St,"BGSC1AD283320F9D026:3,BGS47357D7CE4E0C416:3,BGS0B320586D93DDEC7:3,BGS8C05B07B1292C9BF:3"
R0254,Role 254,55000017 Compliance (Manager 254),Group 2,487 Main St,"BGS9A13B89F0E891DBC:3,BGSAA60B1B1C6332418:3,BGS0663429F18DC5F0A:3"
R0255,Role 255,55000023 Compliance (Manager 255),Group 5,44 Queen St,"BGS905E4291BD1AAA94:3,BGS65D615827C7F44F4:3,BGS1CCA690FA5CE17DB:3,BGS38D752DCDECF10C8:3,BGS00CD04E1DBD2EEDC:3"
R0256,Role 256,55000143 Product (Manager 256),Group 3,959 Queen St,"BGSF3E12DCA00FB7B0F:3,BGS666444AFCB083F2B:3,BGSD8A1A278BD527300:3"
R0257,Role 257,55000076 Risk (Manager 257),Group 6,185 Main St,"BGS17CBED45DD9FADDA:3,BGS2E6835A2B431F1B6:3,BGS7BFE2FB32943EBDB:3,BGS48A0B6BCE4E73213:3"
R0258,Role 258,55000127 Communications (Manager 258),Group 4,19 King St,"BGS251CF72904DDD648:3,BGS05F677B4D66A9004:3,BGSC78B9E9E1F8523E9:3,BGSB0BB9230CD916E3E:3,BGSC3DCA1B243E22EBF:3"
R0259,Role 259,55000016 Operations (Manager 259),Group 1,987 Main St,"BGSF7B233CE5EFD2510:3,BGS4278674B361B13D7:3,BGS8B3BCE47309B090C:3,BGSD32534EE6A6C88F6:3"
R0260,Role 260,55000108 Product (Manager 260),Group 5,894 Queen St,"BGS61C21EE7F8EE2E20:3,BGSCDF1FB7563EDF48D:3"
R0261,Role 261,55000052 Facilities (Manager 261),Group 1,843 King St,"BGS1B909FBF2D0607B3:3,BGS96C5719B660C45FE:3,BGSFC932780E7357EBE:3"
R0262,Role 262,55000180 Facilities (Manager 262),Group 4,534 High St,"BGS395E5869C50202B3:3,BGS97CFC303FED3E07C:3,BGS399A4C4395E396BA:3"
R0263,Role 263,55000136 Marketing (Manager 263),Group 6,297 High St,"BGSBCD4784EFD26B764:3,BGS35A74E3D257B6ACD:3,BGSCD488CB26C02C354:3,BGS4FCA2B74FF46D32E:3"
R0264,Role 264,55000125 Marketing (Manager 264),Group 6,901 High St,"BGS3C693BA17B69466E:3,BGS5503DFB87098F81F:3"
R0265,Role 265,55000172 Strategy (Manager 265),Group 4,493 Main St,"BGS84D1DFC3A5113C58:3,BGSEBE52B07BA794241:3,BGS677C2C236B705D4A:3,BGS1214BD8080CE40BB:3,BGS177A5A3DA5BD9A88:3"
R0266,Role 266,55000052 Facilities (Manager 266),Group 5,931 High St,"BGSAAB98DE66930EF69:3,BGS0073BF885049717D:3,BGS3B9D2017D3EE3D67:3"
R0267,Role 267,55000155 Legal (Manager 267),Group 4,688 Queen St,"BGSCF4D6E68FBF47CAC:3,BGS25189B95CE1C8398:3"
R0268,Role 268,55000121 Research (Manager 268),Group 7,608 High St,"BGS2019A51FB189EAB8:3,BGS53EAAB0FDB57907C:3,BGSA46718918958D21A:3"
R0269,Role 269,55000009 Compliance (Manager 269),Group 1,809 High St,"BGSFEF6EF4982F3EA50:3,BGS5EB53C868B93FDB5:3"
R0270,Role 270,55000057 Risk (Manager 270),Group 6,174 High St,"BGS057E7DC315444001:3,BGS5E28B0BBE7571A1C:3,BGS94CC55AE9E72FF5F:3,BGS92A75D544D1F5C5D:3,BGSD8CC600DE6803EE0:3"
R0271,Role 271,55000177 Sales (Manager 271),Group 2,822 High St,"BGS194CBE095028B2EB:3,BGS90F7B8F257A60F4A:3"
R0272,Role 272,55000057 Compliance (Manager 272),Group 5,826 King St,"BGS64D8D4D18B36C773:3,BGSB78E351FDA33B9A1:3"
R0273,Role 273,55000144 Risk (Manager 273),Group 6,554 Main St,"BGSAD122A084E22F2FA:3,BGS144CE92F876689FE:3,BGSA3CF822FEC3A9940:3,BGS17C7539309BA67B9:3"
R0274,Role 274,55000152 Risk (Manager 274),Group 6,751 King St,"BGS90EAD216F9850FD6:3,BGS5D7E6156B0D94528:3,BGSBD37F35CC7383353:3,BGSC36A23BBA1B19CFC:3,BGS2AA7034ABE9CBAF3:3"
R0275,Role 275,55000068 Sales (Manager 275),Group 2,698 King St,"BGSBDDC1517A153751A:3,BGS0E3BF3DE3878184A:3,BGS5C79619476DD0E9E:3,BGSBB66DA6DE76CD16C:3,BGS83C09DA35E686942:3"
R0276,Role 276,55000033 HR (Manager 276),Group 5,919 King St,"BGS99502A841BAAF702:3,BGS704B70735FA4BF47:3,BGSB71A5FDFB9872984:3,BGS4791299ADBDAEF3E:3"
R0277,Role 277,55000023 Sales (Manager 277),Group 3,782 High St,"BGSC39E93EDA5E4EFC2:3,BGSCDEAA759781AC3BA:3"
R0278,Role 278,55000015 Sales (Manager 278),Group 7,20 Main St,"BGS9D940ABFCE7E300A:3,BGS9ED128599F0B8419:3,BGSF5B8BC41BF96A8AD:3,BGSCE17D21684B25692:3"
R0279,Role 279,55000078 Product (Manager 279),Group 6,530 Queen St,"BGS46079D1E5D2FAB0D:3,BGSF27C704B0B08C5EC:3,BGS7C5CD97BE29E2662:3,BGSF25803A0564C3D19:3,BGS8B90AB5F8F36782C:3"
R0280,Role 280,55000161 Finance (Manager 280),Group 5,973 King St,"BGS1BA2E534DAB1EC3B:3,BGS0B221E9E40DE985E:3,BGS96AF19A87766AEB1:3,BGS276F0834B47794DD:3"
R0281,Role 281,55000118 Communications (Manager 281),Group 6,240 High St,"BGS5D5DDE6CC1024EF6:3,BGSE134A1D36B3CA8AF:3,BGS4904709E88E95A6E:3,BGSFD5067CD57479C55:3"
R0282,Role 282,55000057 Technology (Manager 282),Group 7,875 Main St,"BGS70FD59CB17932BD2:3,BGSD3EFC262AA7DB3D2:3,BGSFD4410999034A4A4:3"
R0283,Role 283,55000194 Operations (Manager 283),Group 7,93 High St,"BGS3796AF86995A2ADE:3,BGSB577136638C26730:3,BGS8C835315F9CB8925:3,BGS10C86F35D69DC498:3"
R0284,Role 284,55000187 Finance (Manager 284),Group 6,382 High St,"BGS0012146809724762:3,BGSA9CA0B5539979BE3:3,BGS7A54272DAE6C84A0:3,BGSB7975F1BBF237C01:3"
R0285,Role 285,55000008 Facilities (Manager 285),Group 3,886 Queen St,"BGS36E605F765CBCDDA:3,BGSBEDEF8564B805036:3,BGS21AE83B052988CA6:3,BGSF2C02E1A991A3EEB:3,BGS0DA3772B7B4C62CF:3"
R0286,Role 286,55000069 Research (Manager 286),Group 5,185 High St,"BGS1C6D051EC0292360:3,BGS494B9665D40B0752:3,BGSE4B7737984F9837D:3"
R0287,Role 287,55000134 Risk (Manager 287),Group 2,984 Queen St,"BGS282382C68C2E101C:3,BGSDFBD274984394F29:3"
R0288,Role 288,55000033 Compliance (Manager 288),Group 1,353 Main St,"BGSC64D8068E6199497:3,BGSF3E12DCA00FB7B0F:3,BGS3B36B4CEAA386074:3"
R0289,Role 289,55000028 Sales (Manager 289),Group 7,603 High St,"BGSE5CF2ED05C0C2106:3,BGSBBF8ECB915BBE831:3"
R0290,Role 290,55000099 Risk (Manager 290),Group 2,241 Main St,"BGS83CAA6E6EBAE2A40:3,BGS7A161ACCD4739E4F:3"
R0291,Role 291,55000183 HR (Manager 291),Group 4,369 Main St,"BGSA2FD945201A9B54F:3,BGS2D9B1E2F0351DBA2:3,BGSF9E8AAF72F6AFF1A:3,BGS1587F8FB09B4ECF5:3,BGS02347DF661A243E4:3"
